,Transcript stable ID
7195,ENSDART00000134783
7196,ENSDART00000134785
7197,ENSDART00000134792
7198,ENSDART00000134796
7199,ENSDART00000134798
7200,ENSDART00000134801
7201,ENSDART00000134809
7202,ENSDART00000134810
7203,ENSDART00000134811
7204,ENSDART00000134820
7205,ENSDART00000134822
7206,ENSDART00000134831
7207,ENSDART00000134833
7208,ENSDART00000134851
7209,ENSDART00000134866
7210,ENSDART00000134878
7211,ENSDART00000134890
7212,ENSDART00000134900
7213,ENSDART00000134902
7214,ENSDART00000134912
7215,ENSDART00000134915
7216,ENSDART00000134918
7217,ENSDART00000134919
7218,ENSDART00000134924
7219,ENSDART00000134944
7220,ENSDART00000134947
7221,ENSDART00000134948
7222,ENSDART00000134954
7223,ENSDART00000134958
7224,ENSDART00000134969
7225,ENSDART00000134984
7226,ENSDART00000134988
7227,ENSDART00000134995
7228,ENSDART00000135000
7229,ENSDART00000135021
7230,ENSDART00000135023
7231,ENSDART00000135030
7232,ENSDART00000135035
7233,ENSDART00000135040
7234,ENSDART00000135042
7235,ENSDART00000135050
7236,ENSDART00000135060
7237,ENSDART00000135070
7238,ENSDART00000135076
7239,ENSDART00000135086
7240,ENSDART00000135088
7241,ENSDART00000135091
7242,ENSDART00000135099
7243,ENSDART00000135121
7244,ENSDART00000135122
7245,ENSDART00000135123
7246,ENSDART00000135124
7247,ENSDART00000135131
7248,ENSDART00000135138
7249,ENSDART00000135147
7250,ENSDART00000135153
7251,ENSDART00000135155
7252,ENSDART00000135164
7253,ENSDART00000135166
7254,ENSDART00000135177
7255,ENSDART00000135191
7256,ENSDART00000135206
7257,ENSDART00000135207
7258,ENSDART00000135212
7259,ENSDART00000135230
7260,ENSDART00000135239
7261,ENSDART00000135243
7262,ENSDART00000135245
7263,ENSDART00000135248
7264,ENSDART00000135255
7265,ENSDART00000135259
7266,ENSDART00000135265
7267,ENSDART00000135291
7268,ENSDART00000135292
7269,ENSDART00000135303
7270,ENSDART00000135313
7271,ENSDART00000135324
7272,ENSDART00000135337
7273,ENSDART00000135345
7274,ENSDART00000135349
7275,ENSDART00000135356
7276,ENSDART00000135359
7277,ENSDART00000135380
7278,ENSDART00000135392
7279,ENSDART00000135395
7280,ENSDART00000135396
7281,ENSDART00000135403
7282,ENSDART00000135406
7283,ENSDART00000135407
7284,ENSDART00000135409
7285,ENSDART00000135428
7286,ENSDART00000135431
7287,ENSDART00000135437
7288,ENSDART00000135442
7289,ENSDART00000135444
7290,ENSDART00000135459
7291,ENSDART00000135465
7292,ENSDART00000135480
7293,ENSDART00000135481
7294,ENSDART00000135484
7295,ENSDART00000135510
7296,ENSDART00000135512
7297,ENSDART00000135523
7298,ENSDART00000135540
7299,ENSDART00000135541
7300,ENSDART00000135551
7301,ENSDART00000135563
7302,ENSDART00000135564
7303,ENSDART00000135566
7304,ENSDART00000135569
7305,ENSDART00000135577
7306,ENSDART00000135590
7307,ENSDART00000135599
7308,ENSDART00000135600
7309,ENSDART00000135605
7310,ENSDART00000135613
7311,ENSDART00000135617
7312,ENSDART00000135625
7313,ENSDART00000135631
7314,ENSDART00000135648
7315,ENSDART00000135652
7316,ENSDART00000135655
7317,ENSDART00000135658
7318,ENSDART00000135659
7319,ENSDART00000135664
7320,ENSDART00000135665
7321,ENSDART00000135668
7322,ENSDART00000135680
7323,ENSDART00000135696
7324,ENSDART00000135701
7325,ENSDART00000135706
7326,ENSDART00000135707
7327,ENSDART00000135708
7328,ENSDART00000135712
7329,ENSDART00000135713
7330,ENSDART00000135718
7331,ENSDART00000135720
7332,ENSDART00000135724
7333,ENSDART00000135725
7334,ENSDART00000135737
7335,ENSDART00000135739
7336,ENSDART00000135756
7337,ENSDART00000135760
7338,ENSDART00000135772
7339,ENSDART00000135780
7340,ENSDART00000135788
7341,ENSDART00000135791
7342,ENSDART00000135796
7343,ENSDART00000135806
7344,ENSDART00000135808
7345,ENSDART00000135814
7346,ENSDART00000135826
7347,ENSDART00000135834
7348,ENSDART00000135838
7349,ENSDART00000135846
7350,ENSDART00000135855
7351,ENSDART00000135868
7352,ENSDART00000135870
7353,ENSDART00000135886
7354,ENSDART00000135888
7355,ENSDART00000135894
7356,ENSDART00000135895
7357,ENSDART00000135905
7358,ENSDART00000135909
7359,ENSDART00000135912
7360,ENSDART00000135914
7361,ENSDART00000135918
7362,ENSDART00000135923
7363,ENSDART00000135924
7364,ENSDART00000135930
7365,ENSDART00000135931
7366,ENSDART00000135933
7367,ENSDART00000135935
7368,ENSDART00000135951
7369,ENSDART00000135960
7370,ENSDART00000135961
7371,ENSDART00000135966
7372,ENSDART00000135971
7373,ENSDART00000135974
7374,ENSDART00000135976
7375,ENSDART00000135990
7376,ENSDART00000135997
7377,ENSDART00000136000
7378,ENSDART00000136001
7379,ENSDART00000136002
7380,ENSDART00000136006
7381,ENSDART00000136008
7382,ENSDART00000136017
7383,ENSDART00000136020
7384,ENSDART00000136021
7385,ENSDART00000136022
7386,ENSDART00000136030
7387,ENSDART00000136032
7388,ENSDART00000136039
7389,ENSDART00000136046
7390,ENSDART00000136059
7391,ENSDART00000136060
7392,ENSDART00000136066
7393,ENSDART00000136076
7394,ENSDART00000136079
7395,ENSDART00000136081
7396,ENSDART00000136084
7397,ENSDART00000136094
7398,ENSDART00000136097
7399,ENSDART00000136104
7400,ENSDART00000136122
7401,ENSDART00000136123
7402,ENSDART00000136125
7403,ENSDART00000136142
7404,ENSDART00000136154
7405,ENSDART00000136155
7406,ENSDART00000136175
7407,ENSDART00000136176
7408,ENSDART00000136177
7409,ENSDART00000136198
7410,ENSDART00000136211
7411,ENSDART00000136212
7412,ENSDART00000136213
7413,ENSDART00000136217
7414,ENSDART00000136226
7415,ENSDART00000136229
7416,ENSDART00000136251
7417,ENSDART00000136255
7418,ENSDART00000136264
7419,ENSDART00000136265
7420,ENSDART00000136272
7421,ENSDART00000136275
7422,ENSDART00000136318
7423,ENSDART00000136324
7424,ENSDART00000136328
7425,ENSDART00000136331
7426,ENSDART00000136332
7427,ENSDART00000136336
7428,ENSDART00000136340
7429,ENSDART00000136341
7430,ENSDART00000136349
7431,ENSDART00000136353
7432,ENSDART00000136357
7433,ENSDART00000136363
7434,ENSDART00000136380
7435,ENSDART00000136382
7436,ENSDART00000136383
7437,ENSDART00000136384
7438,ENSDART00000136397
7439,ENSDART00000136402
7440,ENSDART00000136406
7441,ENSDART00000136413
7442,ENSDART00000136418
7443,ENSDART00000136422
7444,ENSDART00000136429
7445,ENSDART00000136443
7446,ENSDART00000136447
7447,ENSDART00000136450
7448,ENSDART00000136454
7449,ENSDART00000136456
7450,ENSDART00000136465
7451,ENSDART00000136473
7452,ENSDART00000136478
7453,ENSDART00000136481
7454,ENSDART00000136486
7455,ENSDART00000136487
7456,ENSDART00000136491
7457,ENSDART00000136496
7458,ENSDART00000136504
7459,ENSDART00000136505
7460,ENSDART00000136507
7461,ENSDART00000136508
7462,ENSDART00000136520
7463,ENSDART00000136522
7464,ENSDART00000136523
7465,ENSDART00000136529
7466,ENSDART00000136534
7467,ENSDART00000136550
7468,ENSDART00000136555
7469,ENSDART00000136556
7470,ENSDART00000136572
7471,ENSDART00000136576
7472,ENSDART00000136579
7473,ENSDART00000136587
7474,ENSDART00000136593
7475,ENSDART00000136594
7476,ENSDART00000136601
7477,ENSDART00000136602
7478,ENSDART00000136618
7479,ENSDART00000136622
7480,ENSDART00000136627
7481,ENSDART00000136628
7482,ENSDART00000136636
7483,ENSDART00000136639
7484,ENSDART00000136643
7485,ENSDART00000136645
7486,ENSDART00000136646
7487,ENSDART00000136648
7488,ENSDART00000136651
7489,ENSDART00000136653
7490,ENSDART00000136654
7491,ENSDART00000136660
7492,ENSDART00000136673
7493,ENSDART00000136675
7494,ENSDART00000136679
7495,ENSDART00000136692
7496,ENSDART00000136697
7497,ENSDART00000136699
7498,ENSDART00000136700
7499,ENSDART00000136704
7500,ENSDART00000136716
7501,ENSDART00000136718
7502,ENSDART00000136737
7503,ENSDART00000136738
7504,ENSDART00000136739
7505,ENSDART00000136740
7506,ENSDART00000136742
7507,ENSDART00000136750
7508,ENSDART00000136755
7509,ENSDART00000136756
7510,ENSDART00000136760
7511,ENSDART00000136761
7512,ENSDART00000136763
7513,ENSDART00000136765
7514,ENSDART00000136766
7515,ENSDART00000136771
7516,ENSDART00000136774
7517,ENSDART00000136777
7518,ENSDART00000136784
7519,ENSDART00000136785
7520,ENSDART00000136793
7521,ENSDART00000136795
7522,ENSDART00000136833
7523,ENSDART00000136856
7524,ENSDART00000136858
7525,ENSDART00000136863
7526,ENSDART00000136864
7527,ENSDART00000136865
7528,ENSDART00000136874
7529,ENSDART00000136876
7530,ENSDART00000136878
7531,ENSDART00000136886
7532,ENSDART00000136900
7533,ENSDART00000136917
7534,ENSDART00000136927
7535,ENSDART00000136933
7536,ENSDART00000136936
7537,ENSDART00000136948
7538,ENSDART00000136952
7539,ENSDART00000136960
7540,ENSDART00000136961
7541,ENSDART00000136963
7542,ENSDART00000136975
7543,ENSDART00000136987
7544,ENSDART00000136989
7545,ENSDART00000136990
7546,ENSDART00000136991
7547,ENSDART00000136992
7548,ENSDART00000136999
7549,ENSDART00000137006
7550,ENSDART00000137010
7551,ENSDART00000137013
7552,ENSDART00000137015
7553,ENSDART00000137029
7554,ENSDART00000137034
7555,ENSDART00000137041
7556,ENSDART00000137051
7557,ENSDART00000137052
7558,ENSDART00000137055
7559,ENSDART00000137057
7560,ENSDART00000137058
7561,ENSDART00000137072
7562,ENSDART00000137073
7563,ENSDART00000137074
7564,ENSDART00000137082
7565,ENSDART00000137088
7566,ENSDART00000137103
7567,ENSDART00000137106
7568,ENSDART00000137107
7569,ENSDART00000137109
7570,ENSDART00000137112
7571,ENSDART00000137126
7572,ENSDART00000137128
7573,ENSDART00000137169
7574,ENSDART00000137180
7575,ENSDART00000137194
7576,ENSDART00000137199
7577,ENSDART00000137203
7578,ENSDART00000137220
7579,ENSDART00000137229
7580,ENSDART00000137230
7581,ENSDART00000137232
7582,ENSDART00000137247
7583,ENSDART00000137260
7584,ENSDART00000137266
7585,ENSDART00000137267
7586,ENSDART00000137285
7587,ENSDART00000137293
7588,ENSDART00000137294
7589,ENSDART00000137300
7590,ENSDART00000137312
7591,ENSDART00000137313
7592,ENSDART00000137315
7593,ENSDART00000137319
7594,ENSDART00000137323
7595,ENSDART00000137326
7596,ENSDART00000137333
7597,ENSDART00000137344
7598,ENSDART00000137346
7599,ENSDART00000137348
7600,ENSDART00000137354
7601,ENSDART00000137358
7602,ENSDART00000137364
7603,ENSDART00000137373
7604,ENSDART00000137381
7605,ENSDART00000137384
7606,ENSDART00000137389
7607,ENSDART00000137398
7608,ENSDART00000137399
7609,ENSDART00000137410
7610,ENSDART00000137416
7611,ENSDART00000137425
7612,ENSDART00000137436
7613,ENSDART00000137458
7614,ENSDART00000137465
7615,ENSDART00000137467
7616,ENSDART00000137472
7617,ENSDART00000137475
7618,ENSDART00000137476
7619,ENSDART00000137477
7620,ENSDART00000137493
7621,ENSDART00000137494
7622,ENSDART00000137504
7623,ENSDART00000137507
7624,ENSDART00000137511
7625,ENSDART00000137524
7626,ENSDART00000137528
7627,ENSDART00000137530
7628,ENSDART00000137534
7629,ENSDART00000137536
7630,ENSDART00000137558
7631,ENSDART00000137571
7632,ENSDART00000137573
7633,ENSDART00000137578
7634,ENSDART00000137581
7635,ENSDART00000137583
7636,ENSDART00000137598
7637,ENSDART00000137599
7638,ENSDART00000137623
7639,ENSDART00000137625
7640,ENSDART00000137628
7641,ENSDART00000137632
7642,ENSDART00000137634
7643,ENSDART00000137641
7644,ENSDART00000137648
7645,ENSDART00000137650
7646,ENSDART00000137653
7647,ENSDART00000137662
7648,ENSDART00000137663
7649,ENSDART00000137668
7650,ENSDART00000137669
7651,ENSDART00000137675
7652,ENSDART00000137676
7653,ENSDART00000137678
7654,ENSDART00000137679
7655,ENSDART00000137689
7656,ENSDART00000137697
7657,ENSDART00000137705
7658,ENSDART00000137706
7659,ENSDART00000137709
7660,ENSDART00000137725
7661,ENSDART00000137728
7662,ENSDART00000137729
7663,ENSDART00000137736
7664,ENSDART00000137737
7665,ENSDART00000137738
7666,ENSDART00000137745
7667,ENSDART00000137751
7668,ENSDART00000137757
7669,ENSDART00000137759
7670,ENSDART00000137761
7671,ENSDART00000137768
7672,ENSDART00000137773
7673,ENSDART00000137795
7674,ENSDART00000137802
7675,ENSDART00000137807
7676,ENSDART00000137814
7677,ENSDART00000137817
7678,ENSDART00000137820
7679,ENSDART00000137821
7680,ENSDART00000137828
7681,ENSDART00000137829
7682,ENSDART00000137834
7683,ENSDART00000137837
7684,ENSDART00000137838
7685,ENSDART00000137844
7686,ENSDART00000137857
7687,ENSDART00000137864
7688,ENSDART00000137865
7689,ENSDART00000137870
7690,ENSDART00000137871
7691,ENSDART00000137872
7692,ENSDART00000137878
7693,ENSDART00000137884
7694,ENSDART00000137887
7695,ENSDART00000137914
7696,ENSDART00000137915
7697,ENSDART00000137918
7698,ENSDART00000137922
7699,ENSDART00000137924
7700,ENSDART00000137926
7701,ENSDART00000137932
7702,ENSDART00000137933
7703,ENSDART00000137936
7704,ENSDART00000137939
7705,ENSDART00000137948
7706,ENSDART00000137950
7707,ENSDART00000137954
7708,ENSDART00000137974
7709,ENSDART00000137975
7710,ENSDART00000137985
7711,ENSDART00000137993
7712,ENSDART00000137994
7713,ENSDART00000137997
7714,ENSDART00000138009
7715,ENSDART00000138013
7716,ENSDART00000138016
7717,ENSDART00000138038
7718,ENSDART00000138044
7719,ENSDART00000138055
7720,ENSDART00000138056
7721,ENSDART00000138058
7722,ENSDART00000138059
7723,ENSDART00000138069
7724,ENSDART00000138082
7725,ENSDART00000138094
7726,ENSDART00000138100
7727,ENSDART00000138102
7728,ENSDART00000138107
7729,ENSDART00000138113
7730,ENSDART00000138116
7731,ENSDART00000138128
7732,ENSDART00000138131
7733,ENSDART00000138133
7734,ENSDART00000138139
7735,ENSDART00000138146
7736,ENSDART00000138148
7737,ENSDART00000138149
7738,ENSDART00000138150
7739,ENSDART00000138162
7740,ENSDART00000138163
7741,ENSDART00000138172
7742,ENSDART00000138173
7743,ENSDART00000138174
7744,ENSDART00000138179
7745,ENSDART00000138183
7746,ENSDART00000138188
7747,ENSDART00000138189
7748,ENSDART00000138193
7749,ENSDART00000138201
7750,ENSDART00000138214
7751,ENSDART00000138223
7752,ENSDART00000138242
7753,ENSDART00000138248
7754,ENSDART00000138253
7755,ENSDART00000138264
7756,ENSDART00000138275
7757,ENSDART00000138279
7758,ENSDART00000138284
7759,ENSDART00000138306
7760,ENSDART00000138307
7761,ENSDART00000138321
7762,ENSDART00000138322
7763,ENSDART00000138327
7764,ENSDART00000138333
7765,ENSDART00000138334
7766,ENSDART00000138338
7767,ENSDART00000138348
7768,ENSDART00000138351
7769,ENSDART00000138358
7770,ENSDART00000138360
7771,ENSDART00000138365
7772,ENSDART00000138367
7773,ENSDART00000138369
7774,ENSDART00000138380
7775,ENSDART00000138384
7776,ENSDART00000138386
7777,ENSDART00000138389
7778,ENSDART00000138395
7779,ENSDART00000138403
7780,ENSDART00000138404
7781,ENSDART00000138412
7782,ENSDART00000138413
7783,ENSDART00000138414
7784,ENSDART00000138422
7785,ENSDART00000138427
7786,ENSDART00000138431
7787,ENSDART00000138434
7788,ENSDART00000138437
7789,ENSDART00000138444
7790,ENSDART00000138456
7791,ENSDART00000138460
7792,ENSDART00000138488
7793,ENSDART00000138506
7794,ENSDART00000138507
7795,ENSDART00000138510
7796,ENSDART00000138513
7797,ENSDART00000138515
7798,ENSDART00000138547
7799,ENSDART00000138548
7800,ENSDART00000138549
7801,ENSDART00000138556
7802,ENSDART00000138561
7803,ENSDART00000138567
7804,ENSDART00000138575
7805,ENSDART00000138601
7806,ENSDART00000138603
7807,ENSDART00000138606
7808,ENSDART00000138610
7809,ENSDART00000138623
7810,ENSDART00000138633
7811,ENSDART00000138635
7812,ENSDART00000138651
7813,ENSDART00000138653
7814,ENSDART00000138660
7815,ENSDART00000138661
7816,ENSDART00000138674
7817,ENSDART00000138676
7818,ENSDART00000138685
7819,ENSDART00000138692
7820,ENSDART00000138697
7821,ENSDART00000138704
7822,ENSDART00000138709
7823,ENSDART00000138710
7824,ENSDART00000138711
7825,ENSDART00000138725
7826,ENSDART00000138726
7827,ENSDART00000138731
7828,ENSDART00000138732
7829,ENSDART00000138733
7830,ENSDART00000138734
7831,ENSDART00000138737
7832,ENSDART00000138745
7833,ENSDART00000138747
7834,ENSDART00000138753
7835,ENSDART00000138757
7836,ENSDART00000138764
7837,ENSDART00000138773
7838,ENSDART00000138776
7839,ENSDART00000138782
7840,ENSDART00000138792
7841,ENSDART00000138794
7842,ENSDART00000138806
7843,ENSDART00000138814
7844,ENSDART00000138815
7845,ENSDART00000138822
7846,ENSDART00000138825
7847,ENSDART00000138831
7848,ENSDART00000138833
7849,ENSDART00000138836
7850,ENSDART00000138849
7851,ENSDART00000138850
7852,ENSDART00000138851
7853,ENSDART00000138855
7854,ENSDART00000138856
7855,ENSDART00000138859
7856,ENSDART00000138860
7857,ENSDART00000138867
7858,ENSDART00000138880
7859,ENSDART00000138886
7860,ENSDART00000138891
7861,ENSDART00000138904
7862,ENSDART00000138913
7863,ENSDART00000138914
7864,ENSDART00000138935
7865,ENSDART00000138940
7866,ENSDART00000138942
7867,ENSDART00000138946
7868,ENSDART00000138947
7869,ENSDART00000138953
7870,ENSDART00000138954
7871,ENSDART00000138957
7872,ENSDART00000138963
7873,ENSDART00000138966
7874,ENSDART00000138968
7875,ENSDART00000138969
7876,ENSDART00000138972
7877,ENSDART00000138973
7878,ENSDART00000138974
7879,ENSDART00000138977
7880,ENSDART00000138988
7881,ENSDART00000138994
7882,ENSDART00000139002
7883,ENSDART00000139014
7884,ENSDART00000139017
7885,ENSDART00000139029
7886,ENSDART00000139033
7887,ENSDART00000139038
7888,ENSDART00000139042
7889,ENSDART00000139055
7890,ENSDART00000139064
7891,ENSDART00000139068
7892,ENSDART00000139069
7893,ENSDART00000139073
7894,ENSDART00000139078
7895,ENSDART00000139081
7896,ENSDART00000139084
7897,ENSDART00000139086
7898,ENSDART00000139092
7899,ENSDART00000139093
7900,ENSDART00000139102
7901,ENSDART00000139105
7902,ENSDART00000139113
7903,ENSDART00000139131
7904,ENSDART00000139141
7905,ENSDART00000139143
7906,ENSDART00000139150
7907,ENSDART00000139166
7908,ENSDART00000139167
7909,ENSDART00000139168
7910,ENSDART00000139178
7911,ENSDART00000139180
7912,ENSDART00000139184
7913,ENSDART00000139197
7914,ENSDART00000139202
7915,ENSDART00000139208
7916,ENSDART00000139210
7917,ENSDART00000139215
7918,ENSDART00000139218
7919,ENSDART00000139220
7920,ENSDART00000139221
7921,ENSDART00000139223
7922,ENSDART00000139227
7923,ENSDART00000139237
7924,ENSDART00000139241
7925,ENSDART00000139242
7926,ENSDART00000139246
7927,ENSDART00000139251
7928,ENSDART00000139264
7929,ENSDART00000139277
7930,ENSDART00000139280
7931,ENSDART00000139288
7932,ENSDART00000139293
7933,ENSDART00000139307
7934,ENSDART00000139316
7935,ENSDART00000139319
7936,ENSDART00000139323
7937,ENSDART00000139324
7938,ENSDART00000139325
7939,ENSDART00000139336
7940,ENSDART00000139339
7941,ENSDART00000139340
7942,ENSDART00000139342
7943,ENSDART00000139350
7944,ENSDART00000139352
7945,ENSDART00000139354
7946,ENSDART00000139355
7947,ENSDART00000139356
7948,ENSDART00000139360
7949,ENSDART00000139363
7950,ENSDART00000139368
7951,ENSDART00000139370
7952,ENSDART00000139382
7953,ENSDART00000139385
7954,ENSDART00000139394
7955,ENSDART00000139402
7956,ENSDART00000139442
7957,ENSDART00000139449
7958,ENSDART00000139452
7959,ENSDART00000139457
7960,ENSDART00000139464
7961,ENSDART00000139469
7962,ENSDART00000139476
7963,ENSDART00000139488
7964,ENSDART00000139493
7965,ENSDART00000139497
7966,ENSDART00000139502
7967,ENSDART00000139507
7968,ENSDART00000139515
7969,ENSDART00000139524
7970,ENSDART00000139532
7971,ENSDART00000139539
7972,ENSDART00000139554
7973,ENSDART00000139560
7974,ENSDART00000139563
7975,ENSDART00000139565
7976,ENSDART00000139580
7977,ENSDART00000139585
7978,ENSDART00000139586
7979,ENSDART00000139598
7980,ENSDART00000139599
7981,ENSDART00000139606
7982,ENSDART00000139610
7983,ENSDART00000139614
7984,ENSDART00000139634
7985,ENSDART00000139638
7986,ENSDART00000139639
7987,ENSDART00000139644
7988,ENSDART00000139646
7989,ENSDART00000139652
7990,ENSDART00000139657
7991,ENSDART00000139662
7992,ENSDART00000139678
7993,ENSDART00000139684
